start-x,start-y,end-x,end-y,start-time,end-time,car-id,car-type,average-speed
69,98,62,13,2015-06-08 07:45:04,2015-06-08 07:59:47,20150307120319-340,2,30.822197055492637
124,111,140,184,2015-06-12 14:52:25,2015-06-12 15:01:35,20151807121828-117,2,38.09454545454545
65,144,115,167,2015-06-08 10:41:07,2015-06-08 10:57:47,20152207122235-665,2,30.887999999999998
64,25,115,167,2015-06-07 13:15:25,2015-06-07 13:34:50,20153007123009-542,1,38.008583690987116
65,144,17,67,2015-06-07 12:54:42,2015-06-07 13:09:32,20153207123225-470,3,31.79325842696629
64,25,62,13,2015-06-09 09:58:35,2015-06-09 10:00:02,20153307123351-488,1,34.758620689655174
124,111,140,184,2015-06-10 13:44:13,2015-06-10 13:53:16,20153407123403-76,2,38.58563535911601
65,144,115,167,2015-06-10 22:03:55,2015-06-10 22:19:10,20153907123907-228,1,33.75737704918033
124,111,140,184,2015-06-14 10:01:29,2015-06-14 10:11:06,20154107124133-326,2,36.31195840554592
64,25,115,167,2015-06-17 08:43:33,2015-06-17 09:02:54,20154307124353-199,1,38.13953488372093
138,181,128,175,2015-06-07 14:40:04,2015-06-07 14:41:41,20150407010449-292,2P,35.628865979381445
65,144,115,167,2015-06-10 07:35:16,2015-06-10 07:52:34,20150607010649-553,2,29.757225433526013
45,68,17,67,2015-06-07 14:19:24,2015-06-07 14:31:47,20151007011054-189,2,32.85060565275908
69,98,62,13,2015-06-15 09:47:06,2015-06-15 09:59:19,20153507013548-133,3,37.129604365620736
138,181,128,175,2015-06-07 15:53:37,2015-06-07 15:55:21,20154007014009-69,2P,33.23076923076923
150,177,140,184,2015-06-07 14:28:30,2015-06-07 14:30:38,20155807015849-772,1,38.8125
64,25,115,167,2015-06-19 12:53:28,2015-06-19 13:15:48,20153307023326-161,2,33.04477611940298
65,144,115,167,2015-06-07 15:11:03,2015-06-07 15:25:50,20153607023643-340,2,34.82299887260429
104,32,183,87,2015-06-11 07:34:17,2015-06-11 07:52:31,20154307024334-228,1,38.3034734917733
65,144,115,167,2015-06-10 10:20:31,2015-06-10 10:34:48,20154407024412-194,1,36.042007001166866
65,144,17,67,2015-06-07 15:34:42,2015-06-07 15:47:57,20154507024517-95,1,35.59245283018868
104,32,183,87,2015-06-07 15:35:41,2015-06-07 15:57:50,20155107025121-865,2,31.530474040632054
183,87,140,184,2015-06-07 14:51:42,2015-06-07 15:11:03,20155107025142-923,2,34.97674418604651
104,32,183,87,2015-06-09 13:41:29,2015-06-09 14:00:25,20155307025311-47,1,36.88732394366197
104,32,183,87,2015-06-08 16:09:32,2015-06-08 16:30:54,20155407025401-645,1,32.68642745709828
124,111,140,184,2015-06-07 16:48:07,2015-06-07 16:57:09,20150607030629-240,3,38.65682656826568
65,144,115,167,2015-06-07 15:37:40,2015-06-07 15:53:27,20152307032350-692,3,32.61668426610348
104,32,183,87,2015-06-08 17:49:42,2015-06-08 18:07:56,20153107033139-406,3,38.3034734917733
138,181,128,175,2015-06-07 18:11:18,2015-06-07 18:12:49,20154607034616-505,2P,37.97802197802198
62,13,115,167,2015-06-07 15:55:59,2015-06-07 16:21:04,20155507035559-982,1,31.144186046511624
64,25,115,167,2015-06-07 16:29:37,2015-06-07 16:50:45,20155807035829-958,3,34.921135646687695
104,32,183,87,2015-06-08 11:06:47,2015-06-08 11:28:26,20150707040715-238,1,32.25866050808314
45,68,17,67,2015-06-09 10:05:00,2015-06-09 10:15:32,20152507042512-111,1,38.620253164556964
69,98,62,13,2015-06-15 08:30:03,2015-06-15 08:43:28,20152507042535-456,1,33.80869565217391
69,98,62,13,2015-06-08 07:55:59,2015-06-08 08:09:28,20152507042553-806,1,33.64153275648949
65,144,115,167,2015-06-07 17:15:54,2015-06-07 17:31:09,20154107044146-623,1,33.75737704918033
65,144,115,167,2015-06-10 13:05:20,2015-06-10 13:20:11,20155007045010-724,2,34.666666666666664
65,144,115,167,2015-06-09 16:20:45,2015-06-09 16:36:54,20155707045718-181,2,31.876160990712076
124,111,140,184,2015-06-17 23:09:13,2015-06-17 23:18:53,20150807050820-790,1,36.124137931034475
69,98,62,13,2015-06-10 12:19:10,2015-06-10 12:32:46,20151707051709-188,2,33.35294117647059
65,144,17,67,2015-06-07 18:14:12,2015-06-07 18:26:09,20152907052937-712,2,39.46443514644351
104,32,183,87,2015-06-09 14:01:41,2015-06-09 14:24:51,20154907054902-752,2,30.146762589928052
124,111,140,184,2015-06-09 18:19:02,2015-06-09 18:30:10,20155907055958-889,2,31.36526946107784
65,144,17,67,2015-06-07 19:13:20,2015-06-07 19:26:41,20152307062331-61,5,35.32584269662921
65,144,17,67,2015-06-07 19:26:43,2015-06-07 19:39:24,20151207071218-322,3,37.18265440210249
183,87,140,184,2015-06-07 20:40:16,2015-06-07 20:58:20,20154007084016-908,2,37.46125461254612
69,98,62,13,2015-06-07 21:09:45,2015-06-07 21:23:41,20154707084732-133,4,32.55502392344498
124,111,140,184,2015-06-07 22:58:19,2015-06-07 23:08:14,20151707101746-939,1,35.213445378151256
64,25,115,167,2015-06-07 22:54:29,2015-06-07 23:14:51,20152607102601-20,3,36.235679214402616
64,25,62,13,2015-06-07 23:15:54,2015-06-07 23:17:38,20154307104328-677,1,29.076923076923077
64,25,62,13,2015-06-08 00:41:53,2015-06-08 00:43:17,20151408121421-792,1,36.0
62,13,115,167,2015-06-08 01:16:09,2015-06-08 01:40:47,20151608011609-774,1,31.71312584573748
104,32,183,87,2015-06-08 02:34:48,2015-06-08 02:56:38,20155108015101-929,1,31.987786259541984
64,25,115,167,2015-06-08 03:06:46,2015-06-08 03:29:56,20153408023419-217,2,31.856115107913666
65,144,17,67,2015-06-08 03:09:21,2015-06-08 03:21:34,20155508025530-810,2,38.60300136425648
115,167,62,13,2015-06-08 02:57:58,2015-06-08 03:21:01,20155708025758-65,2,33.891540130151846
104,32,183,87,2015-06-08 03:46:49,2015-06-08 04:06:50,20153608033627-983,4,34.89092422980848
64,25,62,13,2015-06-08 04:40:47,2015-06-08 04:42:33,20150808040805-585,2,28.528301886792452
124,111,140,184,2015-06-08 04:57:22,2015-06-08 05:08:45,20151008041054-232,2,30.676427525622255
65,144,17,67,2015-06-08 04:44:36,2015-06-08 04:58:35,20152308042340-603,1,33.72586412395709
62,13,115,167,2015-06-08 05:07:09,2015-06-08 05:32:28,20150708050709-322,4,30.857142857142854
69,98,62,13,2015-06-08 06:18:25,2015-06-08 06:31:02,20155808055821-749,1,35.952443857331566
136,137,140,184,2015-06-11 16:23:26,2015-06-11 16:29:18,20150008060003-21,1,37.43181818181818
150,177,140,184,2015-06-11 06:54:44,2015-06-11 06:56:49,20150408060458-999,1,39.74399999999999
124,111,140,184,2015-06-08 08:38:12,2015-06-08 08:49:31,20151808061832-769,1,30.857142857142854
69,98,62,13,2015-06-08 06:55:11,2015-06-08 07:06:30,20153708063710-651,4,40.08247422680412
150,177,183,87,2015-06-08 07:13:03,2015-06-08 07:33:08,20153908063950-119,1,34.595850622406644
124,111,140,184,2015-06-08 07:48:59,2015-06-08 07:59:28,20155508065500-686,1,33.31001589825119
69,98,62,13,2015-06-08 07:34:35,2015-06-08 07:47:06,20151408071439-232,6,36.23968042609853
124,111,140,184,2015-06-11 17:39:52,2015-06-11 17:49:28,20151808071834-232,1,36.37499999999999
115,167,62,13,2015-06-08 07:27:50,2015-06-08 07:47:59,20152708072750-181,2,38.76923076923077
104,32,183,87,2015-06-12 11:43:41,2015-06-12 12:03:23,20153708073703-436,2,35.45177664974619
104,32,183,87,2015-06-08 08:41:16,2015-06-08 09:01:28,20155608075646-405,1,34.57425742574257
65,144,115,167,2015-06-08 08:53:46,2015-06-08 09:11:09,20155808075848-404,3,29.61457334611697
45,68,17,67,2015-06-14 06:48:30,2015-06-14 06:58:17,20155908075949-522,2,41.58091993185689
64,25,115,167,2015-06-08 08:46:23,2015-06-08 09:05:50,20151908081906-600,4,37.94344473007712
136,137,140,184,2015-06-11 22:59:46,2015-06-11 23:06:20,20152008082056-988,1,33.441624365482234
65,144,17,67,2015-06-08 09:13:50,2015-06-08 09:26:50,20152608082651-981,6,36.276923076923076
64,25,62,13,2015-06-08 08:56:29,2015-06-08 08:57:58,20152708082725-940,1,33.97752808988764
64,25,115,167,2015-06-25 14:07:05,2015-06-25 14:26:31,20153208083240-926,3,37.97598627787307
64,25,62,13,2015-06-12 23:10:52,2015-06-12 23:12:30,20153808083849-175,1,30.857142857142858
65,144,17,67,2015-06-08 08:58:35,2015-06-08 09:12:40,20154208084239-270,5,33.48639053254438
150,177,183,87,2015-06-17 22:40:20,2015-06-17 22:58:20,20150808090842-727,1,38.6
62,13,115,167,2015-06-08 09:11:45,2015-06-08 09:31:15,20151108091145-870,1,40.06153846153846
186,55,183,87,2015-06-09 22:49:14,2015-06-09 22:54:29,20150808100805-344,1,40.45714285714286
65,144,115,167,2015-06-08 10:33:19,2015-06-08 10:46:57,20152108102127-205,2,37.76039119804401
65,144,115,167,2015-06-08 10:52:29,2015-06-08 11:06:49,20152808102834-790,1,35.91627906976744
65,144,17,67,2015-06-10 23:10:35,2015-06-10 23:23:33,20152908102913-779,1,36.37017994858611
65,144,17,67,2015-06-08 10:51:40,2015-06-08 11:04:53,20153608103643-55,3,35.68221941992434
124,111,140,184,2015-06-08 11:04:27,2015-06-08 11:13:43,20154408104418-267,4,37.68345323741007
69,98,62,13,2015-06-08 11:04:58,2015-06-08 11:17:30,20154508104501-46,1,36.191489361702125
65,144,115,167,2015-06-08 11:06:59,2015-06-08 11:22:02,20154908104941-573,3,34.20598006644518
65,144,115,167,2015-06-08 11:47:05,2015-06-08 12:02:46,20155208105249-310,1,32.82465462274176
69,98,62,13,2015-06-09 20:42:32,2015-06-09 20:55:20,20150308110346-628,1,35.43749999999999
65,144,115,167,2015-06-09 22:48:53,2015-06-09 23:02:18,20150508110558-558,1,38.37018633540372
104,32,183,87,2015-06-08 12:21:09,2015-06-08 12:39:55,20151608111612-218,1,37.214920071047956
64,25,62,13,2015-06-14 18:20:21,2015-06-14 18:21:57,20154108114121-535,1,31.499999999999996
64,25,115,167,2015-06-08 12:36:43,2015-06-08 12:57:06,20154508114533-603,2,36.206050695012266
136,137,183,87,2015-06-14 16:23:17,2015-06-14 16:36:31,20151008121044-244,1,36.18136020151133
65,144,115,167,2015-06-08 13:09:04,2015-06-08 13:24:13,20151708121720-605,2,33.98019801980198
64,25,115,167,2015-06-09 08:26:57,2015-06-09 08:50:01,20151808121849-986,2,31.99421965317919
65,144,115,167,2015-06-20 07:20:42,2015-06-20 07:34:18,20151808121857-411,1,37.85294117647059
124,111,140,184,2015-06-08 13:18:27,2015-06-08 13:29:39,20152008122048-941,2,31.178571428571423
65,144,17,67,2015-06-08 13:34:57,2015-06-08 13:49:02,20153408123414-956,3,33.48639053254438
136,137,140,184,2015-06-11 10:53:23,2015-06-11 10:59:25,20153808123846-946,2,36.39779005524862
64,25,115,167,2015-06-11 15:29:34,2015-06-11 15:50:40,20155208125234-73,2,34.97630331753554
69,98,62,13,2015-06-08 13:15:05,2015-06-08 13:27:35,20155508125512-863,1,36.288
104,32,183,87,2015-06-08 13:18:08,2015-06-08 13:38:00,20150708010750-395,3,35.154362416107375
104,32,183,87,2015-06-16 09:46:04,2015-06-16 10:07:17,20153808013814-745,1,32.91751767478397
65,144,115,167,2015-06-08 14:04:39,2015-06-08 14:17:58,20154908014929-726,1,38.65832290362954
104,32,183,87,2015-06-09 18:28:35,2015-06-09 18:47:19,20155408015402-944,2,37.281138790035584
64,25,115,167,2015-06-11 07:59:46,2015-06-11 08:20:58,20155608015646-673,1,34.81132075471698
65,144,17,67,2015-06-08 14:19:30,2015-06-08 14:32:17,20150508020500-623,2,36.89178617992177
124,111,140,184,2015-06-08 14:45:34,2015-06-08 14:55:13,20150608020615-373,3,36.18652849740933
65,144,17,67,2015-06-11 23:01:33,2015-06-11 23:15:03,20150808020805-83,2,34.93333333333333
104,32,183,87,2015-06-08 14:41:31,2015-06-08 15:04:11,20150808020814-774,2,30.81176470588235
64,25,115,167,2015-06-10 22:36:10,2015-06-10 22:55:05,20150808020840-877,1,39.013215859030836
104,32,183,87,2015-06-09 20:22:49,2015-06-09 20:46:13,20151708021738-621,1,29.846153846153843
138,181,128,175,2015-06-08 16:14:44,2015-06-08 16:16:26,20151908021930-514,2P,33.88235294117647
104,32,183,87,2015-06-09 19:23:31,2015-06-09 19:43:09,20153008023037-716,1,35.572156196943965
64,25,115,167,2015-06-11 07:30:52,2015-06-11 07:50:27,20150708030724-124,2,37.68510638297872
124,111,140,184,2015-06-24 15:49:02,2015-06-24 15:58:20,20153008033000-100,1,37.54838709677419
44,64,17,67,2015-06-12 18:44:37,2015-06-12 18:49:47,20153208033241-763,1,40.41290322580645
124,111,140,184,2015-06-17 20:22:22,2015-06-17 20:34:05,20153808033819-967,3,29.80369843527738
150,177,183,87,2015-06-08 16:43:30,2015-06-08 17:03:46,20153908033902-198,3,34.2828947368421
69,98,62,13,2015-06-18 10:26:56,2015-06-18 10:40:29,20154308034359-236,1,33.4760147601476
138,181,128,175,2015-06-08 18:11:32,2015-06-08 18:13:06,20154508034512-69,2P,36.76595744680851
69,98,62,13,2015-06-10 22:15:18,2015-06-10 22:27:48,20150108040111-888,1,36.288
64,25,115,167,2015-06-10 20:25:37,2015-06-10 20:44:11,20150108040141-642,1,39.74865350089766
65,144,17,67,2015-06-08 17:49:18,2015-06-08 18:01:59,20151108041145-781,1,37.18265440210249
64,25,115,167,2015-06-08 16:58:15,2015-06-08 17:16:41,20151308041310-170,1,40.03616636528029
140,184,183,87,2015-06-08 16:37:19,2015-06-08 16:54:30,20153708043719-886,3,39.38700290979631
104,32,183,87,2015-06-08 17:16:56,2015-06-08 17:35:56,20153808043852-644,2,36.757894736842104
124,111,140,184,2015-06-13 17:33:35,2015-06-13 17:42:51,20152108052101-440,1,37.68345323741007
45,68,17,67,2015-06-09 21:35:32,2015-06-09 21:45:19,20152308052334-841,3,41.58091993185689
69,98,62,13,2015-06-11 10:17:04,2015-06-11 10:28:19,20153508053537-848,3,40.32
64,25,115,167,2015-06-14 14:03:22,2015-06-14 14:25:04,20154508054512-557,1,34.009216589861744
140,184,183,87,2015-06-08 18:41:56,2015-06-08 18:59:33,20154108064156-761,1,38.418164616840116
65,144,17,67,2015-06-08 19:58:02,2015-06-08 20:10:38,20151108071107-792,1,37.42857142857143
65,144,17,67,2015-06-08 20:49:32,2015-06-08 21:04:17,20153208083247-526,2,31.972881355932202
104,32,183,87,2015-06-08 21:45:19,2015-06-08 22:04:24,20153508093525-159,6,36.597379912663754
104,32,183,87,2015-06-08 22:26:22,2015-06-08 22:48:47,20155308095329-948,4,31.155390334572488
69,98,62,13,2015-06-08 23:18:48,2015-06-08 23:32:44,20155608105635-740,5,32.55502392344498
140,184,183,87,2015-06-08 23:43:55,2015-06-09 00:06:34,20154308114355-732,5,29.880794701986755
124,111,140,184,2015-06-09 00:32:52,2015-06-09 00:42:24,20155308115357-769,4,36.62937062937063
124,111,140,184,2015-06-09 02:06:38,2015-06-09 02:16:05,20152809012804-904,1,36.95238095238095
65,144,17,67,2015-06-09 02:19:51,2015-06-09 02:33:23,20150409020430-421,5,34.847290640394085
64,25,62,13,2015-06-09 03:05:37,2015-06-09 03:07:00,20154009024007-195,3,36.433734939759034
69,98,62,13,2015-06-09 03:31:07,2015-06-09 03:44:10,20151009031019-176,2,34.75862068965517
124,111,140,184,2015-06-09 04:07:11,2015-06-09 04:18:51,20154109034145-873,1,29.93142857142857
65,144,17,67,2015-06-09 04:34:11,2015-06-09 04:48:22,20154309034300-556,4,33.2502937720329
64,25,115,167,2015-06-09 05:35:11,2015-06-09 05:54:52,20150609050606-751,6,37.493649449618964
104,32,183,87,2015-06-09 05:29:44,2015-06-09 05:51:20,20151809051832-222,2,32.33333333333333
64,25,115,167,2015-06-09 05:50:18,2015-06-09 06:09:37,20152309052319-743,3,38.2053494391717
64,25,115,167,2015-06-24 14:07:07,2015-06-24 14:29:51,20150209060231-719,1,32.4633431085044
65,144,115,167,2015-06-10 17:55:31,2015-06-10 18:09:30,20151009061043-83,1,36.81525625744935
65,144,115,167,2015-06-12 22:33:23,2015-06-12 22:48:51,20152109062104-583,2,33.28448275862069
150,177,140,184,2015-06-09 14:00:02,2015-06-09 14:02:12,20153909063904-599,1,38.215384615384615
64,25,115,167,2015-06-12 11:51:16,2015-06-12 12:12:04,20155409065419-204,3,35.480769230769226
104,32,183,87,2015-06-09 07:38:59,2015-06-09 07:57:31,20150109070152-346,4,37.68345323741007
104,32,183,87,2015-06-09 07:50:13,2015-06-09 08:12:03,20150609070626-683,2,31.987786259541984
64,25,115,167,2015-06-10 08:17:03,2015-06-10 08:36:25,20151309071349-323,1,38.106712564543884
65,144,115,167,2015-06-11 15:21:46,2015-06-11 15:35:40,20152509072520-737,1,37.03597122302158
65,144,17,67,2015-06-11 06:40:35,2015-06-11 06:53:34,20152509072533-673,2,36.32349165596919
65,144,115,167,2015-06-10 14:36:43,2015-06-10 14:50:42,20152709072702-390,2,36.81525625744935
150,177,140,184,2015-06-16 09:13:51,2015-06-16 09:16:27,20152709072703-969,1,31.846153846153843
150,177,183,87,2015-06-18 13:08:55,2015-06-18 13:27:04,20153709073753-995,3,38.28099173553719
124,111,140,184,2015-06-13 08:59:09,2015-06-13 09:08:36,20155909075931-597,3,36.95238095238095
124,111,140,184,2015-06-09 09:01:00,2015-06-09 09:11:47,20151609081657-851,2,32.38330757341576
124,111,140,184,2015-06-09 09:03:26,2015-06-09 09:12:59,20154209084232-299,3,36.565445026178004
65,144,17,67,2015-06-09 09:26:01,2015-06-09 09:37:34,20154209084258-437,2,40.831168831168824
104,32,183,87,2015-06-09 12:46:27,2015-06-09 13:06:55,20155909085902-889,1,34.123778501628664
65,144,115,167,2015-06-16 06:58:08,2015-06-16 07:11:30,20151009091020-539,2,38.5137157107232
69,98,62,13,2015-06-14 19:57:34,2015-06-14 20:09:46,20151109091155-536,3,37.18032786885246
104,32,183,87,2015-06-10 12:10:58,2015-06-10 12:30:03,20152509092558-706,1,36.597379912663754
65,144,115,167,2015-06-09 09:53:21,2015-06-09 10:09:41,20153409093445-142,1,31.518367346938778
186,55,183,87,2015-06-13 09:41:46,2015-06-13 09:47:44,20154009094029-596,2,35.59776536312849
124,111,140,184,2015-06-09 10:32:30,2015-06-09 10:43:19,20154809094821-459,1,32.283513097072415
69,98,62,13,2015-06-12 10:00:54,2015-06-12 10:13:43,20150409100452-47,1,35.391417425227566
65,144,17,67,2015-06-09 11:42:51,2015-06-09 11:55:00,20155809105858-905,2,38.81481481481481
64,25,115,167,2015-06-14 18:36:22,2015-06-14 18:59:38,20150509110512-403,2,31.719197707736388
104,32,183,87,2015-06-14 20:06:51,2015-06-14 20:24:36,20151809111800-66,1,39.346478873239434
64,25,62,13,2015-06-09 11:54:50,2015-06-09 11:56:19,20152509112549-162,5,33.97752808988764
124,111,140,184,2015-06-13 21:56:34,2015-06-13 22:05:50,20154309114329-296,2,37.68345323741007
69,98,62,13,2015-06-16 08:42:04,2015-06-16 08:56:29,20155309115343-721,3,31.463583815028898
65,144,17,67,2015-06-09 12:35:33,2015-06-09 12:49:54,20151909121920-811,2,32.864111498257834
136,137,140,184,2015-06-11 12:07:43,2015-06-11 12:15:16,20152209122210-562,1,29.08609271523179
65,144,17,67,2015-06-09 12:42:42,2015-06-09 12:55:55,20152209122252-643,5,35.68221941992434
64,25,115,167,2015-06-09 13:15:44,2015-06-09 13:34:50,20152909122900-311,3,38.63874345549738
48,89,17,67,2015-06-11 14:57:42,2015-06-11 15:05:20,20152909122903-721,3,34.427947598253276
104,32,183,87,2015-06-10 17:49:24,2015-06-10 18:10:00,20153509123549-969,1,33.90291262135922
52,41,17,67,2015-06-10 13:32:27,2015-06-10 13:47:02,20153909123913-261,2,39.25028571428571
69,98,62,13,2015-06-10 12:56:37,2015-06-10 13:07:52,20155409125422-39,2,40.32
69,98,62,13,2015-06-10 16:40:03,2015-06-10 16:53:02,20155809125823-570,1,34.937098844672654
104,32,183,87,2015-06-12 16:30:46,2015-06-12 16:48:49,20150309010348-628,1,38.692520775623265
69,98,62,13,2015-06-12 23:11:56,2015-06-12 23:23:40,20151609011626-759,2,38.65909090909091
64,25,62,13,2015-06-09 14:55:58,2015-06-09 14:57:33,20152009012021-870,1,31.83157894736842
65,144,17,67,2015-06-10 17:01:35,2015-06-10 17:13:51,20153509013553-476,3,38.44565217391304
64,25,115,167,2015-06-11 23:32:36,2015-06-11 23:56:41,20154509014559-37,1,30.64359861591695
64,25,62,13,2015-06-09 16:22:43,2015-06-09 16:24:12,20150409030409-552,1,33.97752808988764
64,25,62,13,2015-06-09 15:43:28,2015-06-09 15:44:53,20151709031711-971,3,35.576470588235296
136,137,140,184,2015-06-09 15:45:47,2015-06-09 15:51:51,20152309032337-465,1,36.1978021978022
124,111,140,184,2015-07-01 14:27:38,2015-07-01 14:37:41,20152809032822-774,1,34.74626865671641
104,32,183,87,2015-06-15 11:34:36,2015-06-15 11:52:26,20154909034948-631,1,39.162616822429904
124,111,140,184,2015-06-12 16:00:34,2015-06-12 16:10:40,20155009035012-229,2,34.57425742574257
104,32,183,87,2015-06-10 18:04:29,2015-06-10 18:22:53,20150509040535-12,2,37.95652173913044
64,25,62,13,2015-06-09 17:42:12,2015-06-09 17:43:42,20152209042237-129,1,33.599999999999994
124,111,140,184,2015-06-14 21:22:07,2015-06-14 21:31:56,20153309043302-556,2,35.572156196943965
104,32,183,87,2015-06-09 18:11:37,2015-06-09 18:29:54,20153709043727-160,1,38.198723792160436
138,181,128,175,2015-06-10 02:30:47,2015-06-10 02:32:30,20154609044639-714,2P,33.55339805825243
48,89,17,67,2015-06-09 17:01:33,2015-06-09 17:07:59,20155509045500-419,1,40.84974093264249
104,32,183,87,2015-06-09 17:18:16,2015-06-09 17:40:45,20150609050637-33,1,31.063009636767973
65,144,115,167,2015-06-09 17:25:07,2015-06-09 17:38:56,20151309051302-646,3,37.25934861278649
65,144,115,167,2015-06-13 15:03:32,2015-06-13 15:19:18,20152709052754-9,3,32.651162790697676
65,144,115,167,2015-06-12 19:58:09,2015-06-12 20:12:41,20154009054046-633,3,35.42201834862385
64,25,62,13,2015-06-09 18:17:08,2015-06-09 18:18:32,20154909054951-774,1,36.0
183,87,140,184,2015-06-09 18:09:13,2015-06-09 18:28:40,20150909060913-45,1,34.796915167095115
